1612
1003,27.484
1004,28.242
1005,28.656
1006,29.242
1007,30.14
1008,31.14
1009,32.14
1010,32.898
1011,33.898
1012,34.242
1013,34.484
1014,0
1015,16.656
1016,16.07
1017,15.07
1018,14.07
1019,13.07
1020,12.07
1021,11.07
1022,10.07
1023,9.07
1024,8.07
1025,7.07
1026,6.656
1027,6.242
1028,5.828
1029,5.414
1030,5
1031,5.414
1032,5.828
1033,6
1034,6.656
1035,6.828
1036,7
1037,7
1038,7
1039,7
1040,27.242
1041,26.828
1042,26.414
1043,27.242
1044,27.656
1045,28.242
1046,28.726
1047,0
1048,0
1049,0
1050,33.484
1051,34.14
1052,0
1053,0
1054,0
1055,17.484
1056,16.484
1057,15.484
1058,14.484
1059,13.484
1060,12.484
1061,11.484
1062,10.484
1063,9.484
1064,8.484
1065,8.07
1066,7.656
1067,7.242
1068,6.828
1069,6.414
1070,6
1071,6.414
1072,6.828
1073,6.828
1074,7
1075,7.414
1076,8
1077,8
1078,8
1079,8
1080,26.414
1081,26.242
1082,26.484
1083,26.414
1084,26.828
1085,27.414
1086,27.726
1087,0
1088,25.726
1089,0
1090,0
1091,0
1092,0
1093,19.898
1094,18.898
1095,17.898
1096,16.898
1097,15.898
1098,14.898
1099,13.898
1100,12.898
1101,11.898
1102,10.898
1103,9.898
1104,9.484
1105,9.07
1106,8.656
1107,8.242
1108,7.828
1109,7.414
1110,7
1111,7.414
1112,7.414
1113,7.828
1114,8
1115,8
1116,8
1117,8
1118,8
1119,8.414
1120,26.656
1121,26.242
1122,26.07
1123,26.242
1124,26.414
1125,27.07
1126,27.312
1127,26.312
1128,25.312
1129,24.312
1130,23.312
1131,22.312
1132,21.312
1133,20.312
1134,19.312
1135,18.312
1136,17.312
1137,16.312
1138,15.312
1139,14.312
1140,13.312
1141,12.312
1142,11.312
1143,10.898
1144,10.484
1145,10.07
1146,9.656
1147,9.242
1148,8.828
1149,8.414
1150,8
1151,8
1152,8
1153,8
1154,8.828
1155,9
1156,8
1157,8
1158,9
1159,9
1160,26.242
1161,25.414
1162,25.414
1163,26.414
1164,26.07
1165,26.484
1166,26.484
1167,25.898
1168,25.242
1169,24.312
1170,23.726
1171,22.726
1172,21.726
1173,20.726
1174,19.726
1175,18.726
1176,17.726
1177,16.726
1178,15.726
1179,14.726
1180,13.726
1181,12.726
1182,12.312
1183,11.898
1184,11.484
1185,11.07
1186,10.656
1187,10.242
1188,9.828
1189,9.414
1190,9
1191,9
1192,9
1193,9
1194,9
1195,9
1196,9
1197,8.414
1198,9
1199,9
1200,25.414
1201,26.07
1202,25.242
1203,25.828
1204,25.828
1205,25.828
1206,25.656
1207,25.07
1208,24.656
1209,24.07
1210,23.242
1211,22.484
1212,21.656
1213,21.07
1214,20.14
1215,19.14
1216,18.14
1217,17.14
1218,16.14
1219,15.14
1220,14.14
1221,13.726
1222,13.312
1223,12.898
1224,12.484
1225,12.07
1226,11.656
1227,10.828
1228,10.828
1229,10.414
1230,10
1231,10
1232,10
1233,10
1234,9.828
1235,10
1236,9
1237,9
1238,9
1239,9
1240,25.828
1241,25.242
1242,25.656
1243,25.242
1244,25
1245,25.242
1246,24.828
1247,25.07
1248,24.07
1249,23.828
1250,23.07
1251,22.07
1252,22.312
1253,21.554
1254,20.554
1255,19.554
1256,18.554
1257,17.554
1258,16.554
1259,15.554
1260,15.14
1261,14.726
1262,14.312
1263,13.898
1264,13.07
1265,12.828
1266,12.242
1267,11.414
1268,11.414
1269,11.414
1270,11
1271,11
1272,11
1273,10
1274,10.414
1275,10
1276,10
1277,10
1278,10
1279,10
1280,25.414
1281,24.414
1282,25.414
1283,25.242
1284,24.828
1285,24.484
1286,24.414
1287,24.656
1288,24.07
1289,23.242
1290,23.242
1291,22.484
1292,21.656
1293,21.242
1294,20.656
1295,19.828
1296,18.968
1297,17.968
1298,16.968
1299,16.554
1300,16.14
1301,15.484
1302,14.828
1303,14.242
1304,13.656
1305,13.242
1306,12.414
1307,11.828
1308,12.242
1309,11.828
1310,11.828
1311,11
1312,11.414
1313,11
1314,10.828
1315,11
1316,11
1317,10
1318,10
1319,10
1320,25.242
1321,25.242
1322,24.656
1323,24.242
1324,23.828
1325,24.242
1326,24.484
1327,23.828
1328,23.828
1329,23.242
1330,22.656
1331,22.242
1332,21.656
1333,20.828
1334,20.242
1335,20.07
1336,19.382
1337,18.382
1338,17.828
1339,17.07
1340,16.414
1341,16.242
1342,15.414
1343,14.656
1344,14.242
1345,13.414
1346,12.828
1347,12.828
1348,12.828
1349,12.414
1350,12
1351,11.828
1352,12
1353,11.414
1354,10.828
1355,11
1356,11
1357,10
1358,10
1359,10
1360,24.242
1361,24.656
1362,25.242
1363,24.242
1364,23.414
1365,23.414
1366,23.828
1367,24.242
1368,23.414
1369,23.07
1370,22.07
1371,21.828
1372,21.242
1373,20.656
1374,21.07
1375,20.414
1376,19.414
1377,19.07
1378,18.242
1379,17.656
1380,16.828
1381,16.242
1382,15.414
1383,15.242
1384,14.414
1385,14
1386,13.828
1387,13.414
1388,13.242
1389,12.414
1390,12.828
1391,12.828
1392,12
1393,12
1394,11
1395,11
1396,10.414
1397,10.414
1398,10
1399,10
1400,23.828
1401,24.242
1402,24.656
1403,24.242
1404,23.656
1405,23.242
1406,23.656
1407,23.828
1408,24.242
1409,23.414
1410,22.828
1411,22.242
1412,21.828
1413,21.07
1414,20.484
1415,20.656
1416,19.828
1417,18.828
1418,18.242
1419,17.414
1420,17.414
1421,16.828
1422,16.414
1423,15.828
1424,14.828
1425,14.828
1426,14.242
1427,14.242
1428,13.414
1429,13
1430,13
1431,12.414
1432,12.828
1433,12
1434,12
1435,11
1436,11
1437,11
1438,11
1439,11
1440,24
1441,23.828
1442,23.828
1443,23.828
1444,23.414
1445,23.242
1446,22.828
1447,23.414
1448,23.656
1449,23.242
1450,22.656
1451,21.828
1452,21.414
1453,21.242
1454,20.656
1455,19.828
1456,19.656
1457,18.828
1458,18.242
1459,18.242
1460,17.414
1461,17.656
1462,16.828
1463,15.828
1464,14.828
1465,14.414
1466,14.828
1467,14.414
1468,13.828
1469,13.828
1470,13.414
1471,12.828
1472,13.414
1473,12.828
1474,12
1475,12
1476,11
1477,11
1478,11
1479,11
1480,23.656
1481,23.656
1482,23.414
1483,23.828
1484,24.242
1485,23.414
1486,23.242
1487,22.828
1488,22.828
1489,23
1490,22.242
1491,21.414
1492,21
1493,20.414
1494,20.656
1495,19.828
1496,19.242
1497,18.656
1498,18.414
1499,18.414
1500,17.828
1501,17
1502,16.828
1503,15.828
1504,15.242
1505,15.242
1506,14.828
1507,14.414
1508,13.828
1509,13.828
1510,13.828
1511,13.414
1512,12.828
1513,13
1514,12.414
1515,12
1516,11
1517,12
1518,12
1519,12
1520,23.898
1521,24.242
1522,24.242
1523,23.414
1524,24.414
1525,24.242
1526,23.828
1527,23
1528,22.242
1529,22.414
1530,22.242
1531,22.242
1532,21.656
1533,20.828
1534,20.242
1535,20
1536,19.414
1537,18.656
1538,19.242
1539,18.242
1540,17.656
1541,17.828
1542,17
1543,16.242
1544,15.414
1545,15.242
1546,14.414
1547,14
1548,14
1549,13.828
1550,13
1551,13
1552,13
1553,13
1554,12
1555,12
1556,11
1557,11
1558,11.828
1559,12
1560,23.07
1561,23.656
1562,23.414
1563,23.656
1564,24.414
1565,24.242
1566,23.242
1567,22.656
1568,22.828
1569,22.828
1570,22.656
1571,21.656
1572,20.828
1573,20.656
1574,20.828
1575,19.828
1576,19.828
1577,19
1578,18.414
1579,18.828
1580,18.242
1581,17.414
1582,16.828
1583,15.828
1584,15.828
1585,15.828
1586,14.828
1587,15
1588,14.414
1589,13.828
1590,13
1591,13.414
1592,13
1593,13
1594,12.414
1595,11.828
1596,12
1597,11
1598,11
1599,11
